season_id,event_id,fetch_ok,away_accurate_passes,away_aerial_duels,away_aerial_duels_total,away_ball_possession,away_big_chances,away_big_chances_missed,away_big_chances_scored,away_big_saves,away_blocked_shots,away_clearances,away_corner_kicks,away_crosses,away_crosses_total,away_dispossessed,away_dribbles,away_dribbles_total,away_duels,away_errors_lead_to_a_goal,away_errors_lead_to_a_shot,away_expected_goals,away_final_third_entries,away_final_third_phase,away_final_third_phase_total,away_fouled_in_final_third,away_fouls,away_free_kicks,away_goal_kicks,away_goalkeeper_saves,away_goals_prevented,away_ground_duels,away_ground_duels_total,away_high_claims,away_hit_woodwork,away_interceptions,away_long_balls,away_long_balls_total,away_offsides,away_passes,away_penalty_saves,away_recoveries,away_red_cards,away_shots_inside_box,away_shots_off_target,away_shots_on_target,away_shots_outside_box,away_tackles,away_tackles_won,away_tackles_won_total,away_through_balls,away_throw_ins,away_total_saves,away_total_shots,away_total_shots__totalshotsongoal,away_total_tackles,away_touches_in_penalty_area,away_yellow_cards,home_accurate_passes,home_aerial_duels,home_aerial_duels_total,home_ball_possession,home_big_chances,home_big_chances_missed,home_big_chances_scored,home_big_saves,home_blocked_shots,home_clearances,home_corner_kicks,home_crosses,home_crosses_total,home_dispossessed,home_dribbles,home_dribbles_total,home_duels,home_errors_lead_to_a_goal,home_errors_lead_to_a_shot,home_expected_goals,home_final_third_entries,home_final_third_phase,home_final_third_phase_total,home_fouled_in_final_third,home_fouls,home_free_kicks,home_goal_kicks,home_goalkeeper_saves,home_goals_prevented,home_ground_duels,home_ground_duels_total,home_high_claims,home_hit_woodwork,home_interceptions,home_long_balls,home_long_balls_total,home_offsides,home_passes,home_penalty_saves,home_recoveries,home_red_cards,home_shots_inside_box,home_shots_off_target,home_shots_on_target,home_shots_outside_box,home_tackles,home_tackles_won,home_tackles_won_total,home_through_balls,home_throw_ins,home_total_saves,home_total_shots,home_total_shots__totalshotsongoal,home_total_tackles,home_touches_in_penalty_area,home_yellow_cards
59708,12247030,1,383,14,33,49,,,,,3,26,6,4,12,10,9,13,29,,3,2.52,,32,54,,3,0,10,0,,30,116,1,0,14,36,56,0,449,,,0,12,4,8,3,7,,,2,22,0,15,15,7,24,2,328,11,27,51,,,,,4,7,12,15,29,7,19,23,35,,4,1.04,,39,60,,10,0,7,3,,37,109,0,0,12,32,60,2,394,,,0,6,5,0,3,2,,,1,21,3,9,9,2,15,0
59708,12247031,1,361,17,31,57,,,,,4,17,8,4,21,5,22,30,47,,0,3.02,,52,76,,15,0,6,2,,50,109,1,0,30,29,56,2,437,,,0,13,9,11,11,2,,,9,22,2,24,24,2,29,4,265,11,30,43,,,,,1,28,4,3,14,8,15,25,31,,4,1.06,,18,38,,10,3,11,8,,36,120,0,1,25,10,32,1,349,,,0,4,2,3,3,9,,,2,25,8,7,7,9,15,3
59708,12247032,1,374,6,18,47,,,,,4,22,4,3,10,4,10,10,34,,3,0.85,,39,62,,9,3,7,2,,32,91,,0,24,32,58,0,443,,,0,9,7,2,4,7,,,4,13,2,13,13,7,12,1,419,11,16,53,,,,,4,12,5,8,29,0,18,22,43,,1,1.11,,70,85,,11,1,8,2,,25,67,,1,19,23,53,2,501,,,0,7,3,5,6,0,,,0,16,2,13,13,0,26,1
59708,12247033,1,161,11,22,37,,,,,4,15,5,3,10,2,7,16,33,,2,0.35,,15,24,,10,1,12,8,,28,96,,0,18,22,37,3,210,,,0,3,3,0,4,1,,,1,11,8,7,7,1,9,0,498,10,20,63,,,,,6,6,9,6,15,2,19,26,35,,1,2.68,,55,71,,13,3,6,0,,29,89,,1,6,25,35,2,554,,,0,15,9,9,10,5,,,4,20,0,25,25,5,29,2
59708,12247034,1,331,15,26,51,,,,,0,7,3,5,13,4,16,20,38,,2,0.93,,47,61,,9,3,9,1,,27,84,1,0,12,28,55,3,390,,,0,9,6,6,3,2,,,3,15,1,12,12,2,15,2,302,8,23,49,,,,,2,10,3,3,17,1,17,22,41,,1,2.65,,31,43,,7,3,10,7,,42,98,0,0,11,22,36,3,360,,,1,7,9,3,7,2,,,3,11,7,14,14,2,14,1
59708,12247035,1,175,9,18,34,,,,,2,27,2,1,8,5,30,44,37,,3,0.5,,12,28,,10,0,9,4,,48,135,1,0,22,22,46,2,233,,,0,5,4,2,3,2,,,0,23,4,8,8,2,9,4,539,8,17,66,,,,,4,13,10,8,34,5,28,31,41,,2,2.02,,60,65,,8,7,6,1,,60,145,0,0,12,22,30,0,609,,,0,10,3,9,6,3,,,0,17,1,16,16,3,29,1
59708,12247036,1,287,18,39,46,,,,,2,29,2,6,18,6,12,20,36,,5,1.03,,33,47,,11,4,13,7,,46,134,,0,23,20,39,4,357,,,0,6,4,4,4,8,,,2,20,7,10,10,8,15,0,283,19,37,54,,,,,4,12,10,6,18,7,25,37,42,,2,1.81,,33,63,,11,2,7,2,,53,134,,0,17,22,49,0,356,,,0,12,7,7,6,3,,,1,25,2,18,18,3,22,4
59708,12247037,1,454,10,20,53,,,,,4,6,1,5,12,9,22,25,46,,2,3.88,,56,75,,8,2,4,0,,52,112,,0,8,23,39,1,511,,,0,10,2,12,9,4,,,2,15,0,19,19,4,20,1,324,9,19,47,,,,,2,20,0,2,5,2,13,18,30,,3,0.54,,27,40,,16,1,6,6,,34,121,,0,20,34,57,1,378,,,0,4,4,0,2,6,,,0,11,6,6,6,6,8,1
59708,12247038,1,449,15,34,58,,,,,7,6,12,3,16,8,19,26,36,,3,3.15,,51,59,,7,0,12,2,,45,132,,1,19,36,57,1,526,,,0,14,9,5,8,6,,,7,18,2,22,22,6,36,2,267,14,34,42,,,,,0,26,2,6,15,9,16,17,33,,9,0.57,,31,42,,6,1,15,3,,39,125,,1,22,26,43,2,335,,,0,4,5,2,4,5,,,2,23,3,8,8,5,13,2
59708,12247039,1,254,11,30,49,,,,,3,16,2,3,15,1,30,39,41,,3,2.31,,37,60,,15,2,12,5,,54,126,2,0,10,25,50,1,334,,,0,12,5,12,8,4,,,9,22,5,20,20,4,24,0,334,16,28,51,,,,,8,20,6,5,15,5,18,28,35,,5,2.74,,46,58,,7,4,6,11,,41,132,1,0,18,25,40,4,404,,,0,22,8,9,3,9,,,3,23,11,25,25,9,35,1
59708,12247040,1,175,19,45,33,,,,,0,41,1,0,2,4,9,11,32,,11,0.7,,21,35,,20,2,14,7,,34,118,0,0,16,21,45,2,237,,,0,2,1,3,2,6,,,1,20,7,4,4,6,9,5,410,25,45,67,,,,,8,8,13,7,24,5,12,17,46,,0,3.84,,50,67,,10,3,1,1,,48,112,1,0,8,21,41,0,496,,,0,15,11,10,14,3,,,2,27,1,29,29,3,41,0
59708,12247041,1,237,20,38,48,,,,,10,15,3,3,19,8,11,14,36,,6,2.05,,38,59,,10,3,12,4,,32,104,1,0,19,24,45,2,311,,,0,8,2,7,11,5,,,0,18,4,19,19,5,15,0,326,18,35,52,,,,,5,30,8,10,18,6,14,21,41,,4,2.97,,42,54,,8,6,6,6,,42,108,0,0,21,31,45,2,380,,,0,9,8,7,11,3,,,5,16,6,20,20,3,21,3
59708,12247042,1,406,11,20,60,,,,,2,10,7,9,17,1,18,21,44,,1,1.95,,38,60,,9,2,4,1,,38,91,,0,8,29,51,3,477,,,0,10,2,9,3,3,,,2,15,1,13,13,3,23,2,251,8,24,40,,,,,1,17,1,3,9,2,21,33,33,,4,1.55,,29,41,,15,2,8,6,,35,104,,0,10,16,43,1,318,,,1,5,3,4,3,4,,,1,12,6,8,8,4,12,6
59708,12247043,1,338,11,29,49,,,,,6,12,4,6,19,2,18,21,43,,3,1.66,,50,70,,16,3,8,1,,38,84,1,0,10,21,39,2,409,,,0,14,10,3,5,2,,,1,16,1,19,19,2,29,3,383,15,26,51,,,,,4,12,5,3,12,12,11,17,40,,2,1,,38,52,,4,2,10,2,,30,85,0,0,17,23,48,4,454,,,0,7,5,2,4,1,,,4,14,2,11,11,1,11,3
59708,12247044,1,126,9,26,29,,,,,2,18,2,4,9,2,9,13,28,,5,0.66,,17,42,,7,2,19,8,,26,95,,0,21,23,53,3,188,,,0,4,4,2,4,5,,,1,21,8,8,8,5,9,1,594,14,24,71,,,,,3,17,9,16,31,4,21,24,42,,1,4.08,,83,94,,13,1,6,2,,36,95,,1,12,19,24,0,657,,,0,17,12,11,10,3,,,5,16,2,27,27,3,43,1
59708,12247045,1,411,8,17,60,,,,,1,26,2,7,15,9,13,15,32,,5,0.6,,40,59,,3,2,13,3,,36,118,,0,13,23,42,1,479,,,0,6,4,3,2,3,,,2,9,3,8,8,3,12,0,270,12,21,40,,,,,4,14,6,4,12,4,19,23,38,,0,3.19,,28,51,,12,0,9,2,,39,110,,1,14,13,36,3,340,,,0,20,9,10,4,4,,,2,19,2,24,24,4,30,1
59708,12247046,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59708,12247047,1,275,14,31,45,,,,,6,13,6,4,15,6,24,32,40,,5,1.8,,29,54,,11,2,10,7,,43,111,1,2,13,21,47,1,349,,,0,7,4,3,8,3,,,0,12,7,15,15,3,19,1,362,16,30,55,,,,,5,16,5,9,16,6,24,34,44,,2,3.33,,38,52,,7,4,9,1,,48,115,0,0,22,31,52,2,419,,,0,13,7,10,9,9,,,9,20,1,22,22,9,25,1
59708,12247048,1,377,27,43,56,,,,,2,21,5,11,29,7,12,19,34,,2,3.28,,57,69,,9,1,6,4,,26,110,1,2,7,36,53,1,446,,,0,13,6,6,3,8,,,9,24,4,16,16,8,26,1,267,14,42,44,,,,,3,23,5,3,10,6,12,18,33,,3,1.51,,26,36,,3,3,11,4,,36,109,2,1,11,30,46,1,326,,,1,10,2,6,2,5,,,6,21,4,12,12,5,18,2
59708,12247049,1,456,14,23,63,,,,,6,10,9,4,15,11,17,22,37,,1,4.6,,46,65,,11,2,7,5,,36,110,2,1,26,23,41,2,523,,,0,16,6,7,4,4,,,6,23,5,20,20,4,27,2,199,10,29,37,,,,,1,19,5,4,13,4,13,19,36,,0,1.15,,16,34,,9,3,11,4,,41,111,1,0,9,20,45,1,263,,,0,8,3,8,4,0,,,3,18,4,12,12,0,16,1
59708,12247050,1,425,13,21,64,,,,,2,9,4,3,16,11,16,23,36,,2,1.15,,43,60,,5,2,4,0,,35,112,,1,9,18,36,1,500,,,0,7,4,3,3,4,,,2,29,0,10,10,4,15,0,180,5,17,36,,,,,3,18,3,1,7,8,9,12,31,,3,0.18,,31,51,,8,2,7,2,,35,112,,0,22,17,45,3,238,,,1,1,3,1,6,4,,,1,25,2,7,7,4,3,3
59708,12247051,1,234,19,33,35,,,,,0,22,3,2,4,5,26,36,44,,2,2.15,,16,29,,15,4,5,2,,52,128,1,0,16,23,52,0,296,,,0,10,2,11,3,6,,,3,12,2,13,13,6,18,0,405,15,30,65,,,,,1,10,6,6,20,9,14,24,35,,1,1.62,,39,53,,11,3,4,7,,39,123,0,0,13,19,34,1,464,,,0,6,4,3,2,3,,,1,20,7,8,8,3,19,1
59708,12247052,1,318,11,21,45,,,,,1,10,5,4,11,90,12,17,39,,0,2.49,,27,46,,14,2,2,1,,34,103,0,0,48,19,34,0,381,,,0,10,7,3,1,2,,,0,11,1,11,11,2,18,2,401,9,25,55,,,,,3,16,3,5,15,84,15,19,37,,3,2.05,,29,38,,12,1,10,2,,41,97,1,0,41,29,45,1,466,,,0,9,2,8,4,7,,,1,20,2,13,13,7,19,1
59708,12247053,1,411,6,19,51,,,,,5,15,4,1,10,6,21,30,35,,1,3.13,,46,64,,6,1,3,1,,41,112,0,0,16,26,44,4,473,,,0,9,1,6,3,3,,,3,26,1,12,12,3,19,1,388,14,20,49,,,,,4,8,3,5,16,5,10,18,34,,1,0.67,,32,46,,8,2,4,1,,35,122,1,0,10,23,42,1,459,,,0,5,1,3,3,4,,,0,18,1,8,8,4,15,2
59708,12247054,1,455,15,26,61,,,,,4,7,5,15,36,12,15,19,36,,1,3.01,,67,85,,11,0,7,1,,39,123,1,0,17,20,33,3,530,,,0,12,8,8,8,4,,,2,18,1,20,20,4,39,1,215,12,24,39,,,,,2,7,2,2,9,9,15,20,36,,6,0.34,,19,32,,8,1,19,3,,38,114,1,0,25,28,48,1,279,,,1,1,4,1,6,8,,,2,16,3,7,7,8,4,2
59708,12247055,1,430,9,15,59,,,,,5,3,8,16,37,88,19,24,44,,0,2.75,,40,60,,9,3,5,2,,35,80,1,2,19,25,49,0,506,,,0,11,5,6,7,1,,,2,27,2,18,18,1,31,1,254,7,16,41,,,,,1,35,1,4,11,82,10,13,35,,3,1.77,,29,43,,3,1,12,7,,27,84,1,0,48,21,43,1,314,,,1,6,3,3,1,2,,,0,8,7,7,7,2,14,3
59708,12247056,1,313,6,15,50,,,,,0,9,4,3,12,90,15,17,38,,,0.38,,,,,9,2,12,6,,50,127,,0,29,12,40,4,381,,,0,2,0,2,0,4,,,2,13,6,2,2,4,,2,402,11,16,50,,,,,2,6,9,4,18,78,17,17,35,,,1.96,,,,,14,1,5,2,,26,93,,0,19,23,37,2,459,,,0,6,3,8,7,1,,,0,12,2,13,13,1,,1
59708,12247057,1,440,17,22,58,,,,,5,11,8,5,17,95,24,31,40,,5,2.52,,37,48,,11,1,8,4,,51,135,1,0,29,22,36,2,515,,,0,10,5,8,8,5,,,3,20,4,18,18,5,19,2,294,5,20,42,,,,,4,16,2,3,15,99,22,30,35,,4,1.53,,31,47,,4,1,12,4,,46,137,0,0,53,22,42,2,365,,,0,9,6,7,8,5,,,3,15,4,17,17,5,20,1
59708,12247058,1,362,17,28,55,,,,,6,11,5,16,35,12,20,24,38,,3,3.2,,43,55,,13,4,8,4,,39,118,1,0,11,24,37,1,411,,,0,13,7,5,5,7,,,3,20,4,18,18,7,36,2,242,9,24,45,,,,,2,29,5,3,8,2,16,22,43,,5,2.15,,21,28,,12,1,9,4,,45,101,0,0,17,20,38,3,291,,,1,9,6,7,6,2,,,2,16,4,15,15,2,19,0
59708,12247060,1,462,10,22,59,,,,,2,11,7,4,18,3,23,27,52,,0,1.57,,51,67,,6,4,5,1,,45,82,1,0,13,23,37,1,522,1,,0,9,5,6,4,3,,,3,18,1,13,13,3,27,1,300,13,23,41,,,,,0,16,1,4,12,5,8,15,27,,3,1.81,,28,38,,11,1,10,2,,13,72,1,0,12,28,43,1,362,0,,0,3,2,2,1,1,,,2,16,2,4,4,1,6,0
59708,12247061,1,400,12,21,60,,,,,1,22,9,6,14,8,15,24,37,,6,1.34,,28,38,,17,5,5,5,,31,94,1,0,15,27,43,3,451,,,0,7,4,8,6,6,,,7,19,5,13,13,6,22,2,244,11,21,40,,,,,7,21,6,5,18,7,18,23,41,,4,2.44,,29,48,,12,6,4,4,,41,105,1,0,20,19,36,3,310,,,0,11,3,7,6,5,,,2,20,4,17,17,5,26,1
59708,12247062,1,180,13,32,39,,,,,5,19,5,2,5,4,21,27,34,,3,0.73,,24,43,,12,4,12,10,,44,133,2,0,16,24,53,4,250,,,0,8,5,5,7,6,,,2,23,10,15,15,6,10,3,320,13,33,61,,,,,6,11,12,8,30,8,29,38,38,,4,3.59,,34,60,,18,4,7,4,,52,136,0,2,17,19,46,2,421,,,0,15,0,12,5,3,,,5,30,4,20,20,3,34,3
59708,12247063,1,309,14,37,57,,,,,4,26,7,4,19,8,20,28,41,,3,1.82,,27,44,,6,3,9,3,,49,116,1,0,14,23,47,1,379,,,0,10,5,7,6,1,,,2,27,3,16,16,1,24,1,244,21,34,43,,,,,6,13,8,3,12,5,8,17,33,,2,2.45,,30,46,,11,1,7,5,,29,115,0,0,8,20,37,4,316,,,0,11,2,4,1,7,,,1,15,5,12,12,7,26,2
59708,12404673,1,359,14,34,55,,,,,4,16,14,9,19,5,26,32,38,,2,3.49,,41,59,,10,3,7,3,,40,108,0,1,9,24,41,3,428,,,0,14,13,7,11,1,,,5,20,3,25,25,1,27,3,223,27,44,45,,,,,2,29,3,2,9,6,16,22,36,,6,0.34,,18,26,,7,1,15,5,,27,104,4,1,11,21,52,1,288,,,0,4,3,2,4,5,,,1,19,5,8,8,5,10,2
59708,13780782,1,353,4,6,57,,,,,7,7,9,5,14,11,10,16,37,,2,1.25,,39,56,,12,2,6,7,,43,118,0,1,6,18,43,0,427,,,1,5,5,2,10,0,,,2,20,7,15,15,0,22,6,234,5,9,43,,,,,2,17,6,4,8,6,7,7,33,,4,1.13,,29,43,,7,3,10,1,,34,107,1,0,13,16,35,2,293,,,1,8,2,8,4,3,,,1,23,1,12,12,3,17,1
59708,13780797,1,278,13,26,42,,,,,4,27,2,5,9,4,11,12,37,,7,0.89,,18,37,,4,1,15,6,,32,95,1,1,21,17,39,3,340,,,1,7,2,3,3,1,,,3,23,6,10,10,1,17,1,491,13,24,58,,,,,14,10,10,18,39,4,24,30,39,,3,2.69,,77,84,,8,2,4,2,,33,92,0,0,13,25,34,2,551,,,0,18,10,6,12,2,,,1,17,2,30,30,2,46,0
59708,13780842,1,273,8,19,42,,,,,0,17,2,6,16,1,17,24,35,,5,1.5,,27,40,,11,0,17,8,,36,106,,0,18,22,42,2,323,,,0,8,2,6,0,7,,,2,10,8,8,8,7,20,3,386,9,20,58,,,,,5,14,6,5,21,2,23,29,42,,1,2.34,,53,67,,11,4,7,3,,42,101,,0,13,14,28,1,453,,,0,12,10,9,12,5,,,3,21,3,24,24,5,23,3
59708,13780850,1,403,8,22,58,,,,,5,10,2,4,10,6,11,17,35,,4,0.94,,54,71,,11,4,7,5,,32,90,1,1,10,28,50,2,488,,,0,7,8,5,12,5,,,4,31,5,19,19,5,18,1,217,13,20,42,,,,,6,25,2,7,18,3,16,21,44,,6,1.74,,26,48,,10,2,14,5,,39,96,1,0,21,17,47,2,299,,,0,6,4,6,10,3,,,2,18,5,16,16,3,18,2
59708,13781769,1,259,8,20,38,,,,,1,29,1,0,7,5,13,15,33,,5,0.47,,17,29,,8,2,14,4,,32,100,0,0,19,12,32,3,312,,,0,1,0,4,4,0,,,2,14,4,5,5,0,4,2,504,11,21,62,,,,,6,4,7,7,20,4,28,33,44,,1,2.17,,53,63,,11,3,3,3,,42,97,1,1,16,26,38,3,560,,,0,13,10,7,11,0,,,3,19,3,24,24,0,40,3
59708,13786408,1,417,9,18,52,,,,,1,12,7,5,23,1,16,25,33,,0,1.18,,52,69,,12,1,5,2,,26,88,,0,13,27,40,3,492,,,0,6,4,7,6,6,,,3,22,2,12,12,6,22,1,347,10,22,48,,,,,2,21,6,4,14,1,14,28,38,,2,0.52,,28,43,,2,3,9,5,,39,106,,0,22,24,49,2,421,,,0,3,2,3,4,3,,,1,15,5,7,7,3,13,1
78478,14195482,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78478,14195484,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78478,14195485,1,348,8,19,47,,,,,7,21,9,2,12,5,9,12,46,,3,0.93,,32,46,,6,3,8,3,,43,91,0,0,7,14,29,1,399,,,0,2,6,2,13,1,,,0,17,3,15,15,1,12,1,516,12,21,53,,,,,2,23,4,7,13,7,5,9,28,,4,1.9,,50,62,,15,1,13,3,,17,79,1,3,8,17,29,1,558,,,0,10,4,3,2,2,,,5,15,3,12,12,2,20,1
78478,14195486,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78478,14195487,1,356,12,29,50,,,,,6,12,3,8,25,5,16,20,36,,2,2.19,,33,54,,9,4,5,5,,43,122,,0,14,26,46,0,436,,,0,8,3,6,7,5,,,1,27,5,15,15,5,16,1,430,14,30,50,,,,,7,24,4,2,13,7,19,23,39,,6,2.87,,50,70,,17,1,3,4,,54,141,,0,19,34,57,2,513,,,0,14,5,7,5,3,,,3,15,4,19,19,3,30,3
78478,14195488,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78478,14195489,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78478,14195493,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78478,14195494,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78478,14195495,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78478,14195498,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78478,14195499,1,315,6,17,44,,,,,3,11,9,5,22,5,14,18,35,,4,1.66,,36,48,,8,3,9,2,,38,106,,0,7,23,41,2,388,,,0,9,5,6,5,0,,,1,15,2,14,14,0,24,2,476,9,17,56,,,,,6,25,5,5,13,7,12,14,37,,1,2.29,,45,57,,9,0,9,3,,30,88,,0,15,23,39,3,528,,,0,14,7,5,4,1,,,1,13,3,18,18,1,29,1
78478,14195502,1,275,14,30,41,,,,,2,25,2,2,9,5,7,11,32,,10,1.28,,26,47,,9,1,17,10,,37,128,1,0,16,26,55,1,351,,,1,8,6,4,4,4,,,2,20,10,12,12,4,19,4,382,15,30,59,,,,,10,11,4,7,27,8,33,39,46,,3,2.71,,49,70,,5,3,7,3,,60,133,0,1,11,22,47,1,454,,,0,14,8,12,17,0,,,2,20,3,31,31,0,31,1
78478,14195503,1,360,9,19,53,,,,,5,9,6,8,15,5,10,14,33,,1,3.14,,45,70,,12,4,7,3,,30,98,,0,6,27,49,2,427,0,,0,15,9,7,6,3,,,4,20,3,21,21,3,27,1,288,8,26,47,,,,,0,21,3,2,5,3,19,26,35,,3,0.7,,18,29,,15,1,13,5,,35,94,,0,16,11,28,1,347,1,,0,5,2,4,1,6,,,2,17,5,6,6,6,10,1
78478,14195504,1,535,5,15,56,,,,,3,10,6,2,11,3,13,15,39,,0,1.02,,63,77,,9,3,4,3,,34,85,,0,7,23,39,3,589,,,0,8,4,7,6,4,,,5,13,3,14,14,4,21,1,367,7,12,44,,,,,3,12,4,3,9,11,5,9,39,,1,0.32,,34,46,,12,1,8,5,,35,94,,0,10,21,46,1,420,,,0,2,1,3,5,1,,,0,10,5,7,7,1,8,2
78478,14195505,1,366,14,26,45,,,,,2,15,6,7,16,7,7,7,32,,1,0.64,,41,67,,6,1,11,4,,17,70,,1,11,23,45,1,428,,,0,8,2,3,0,1,,,6,16,4,8,8,1,13,1,466,12,27,55,,,,,1,15,5,13,19,1,10,16,35,,0,1.45,,44,58,,7,0,5,3,,21,66,,1,13,24,41,1,519,,,0,11,5,7,3,5,,,3,19,3,14,14,5,28,0
78478,14195506,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78478,14195507,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78478,14195508,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78478,14195509,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78478,14195510,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78478,14195512,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78478,14195513,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78478,14195514,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78478,14195515,1,368,13,26,46,,,,,1,23,3,2,8,4,13,18,42,,3,0.61,,31,59,,10,2,1,1,,37,91,1,0,15,29,58,8,451,,,0,4,3,2,2,6,,,3,17,1,6,6,6,9,2,476,11,26,54,,,,,2,7,9,6,18,3,12,13,32,,0,0.63,,32,51,,4,4,7,1,,25,84,1,0,14,23,49,1,544,,,0,6,6,3,5,0,,,1,19,1,11,11,0,16,2
78478,14195516,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78478,14195518,1,390,5,19,58,,,,,1,20,2,4,13,5,14,19,38,,2,0.41,,23,41,,10,4,10,4,,39,95,1,0,15,24,45,1,457,,,0,4,6,1,4,5,,,0,15,4,8,8,5,19,2,233,13,17,42,,,,,4,17,10,3,15,7,13,18,38,,3,2.09,,23,39,,11,2,14,0,,33,101,0,1,10,19,36,4,299,,,0,11,6,6,6,0,,,3,19,0,17,17,0,18,5
78478,14195519,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78478,14195520,1,215,16,36,35,,,,,0,35,1,0,5,9,6,10,29,,9,0.16,,13,21,,6,1,22,7,,24,100,1,0,18,12,27,2,275,,,0,1,0,2,1,2,,,0,12,7,2,2,2,4,1,475,18,35,65,,,,,11,10,22,15,41,4,29,34,48,,0,3.21,,73,86,,7,2,1,1,,48,101,0,0,10,17,30,1,562,,,0,21,11,12,13,1,,,2,16,1,34,34,1,64,1
