season_id,season_label,event_id,home_team,away_team,fetch_ok,match_url,ok,season_id_stats,away_accurate_passes,away_aerial_duels,away_aerial_duels_total,away_ball_possession,away_big_chances,away_big_chances_missed,away_big_chances_scored,away_big_saves,away_blocked_shots,away_clearances,away_corner_kicks,away_crosses,away_crosses_total,away_dispossessed,away_distance_covered,away_dribbles,away_dribbles_total,away_duels,away_errors_lead_to_a_goal,away_errors_lead_to_a_shot,away_expected_goals,away_final_third_entries,away_final_third_phase,away_final_third_phase_total,away_fouled_in_final_third,away_fouls,away_free_kicks,away_goal_kicks,away_goalkeeper_saves,away_goals_prevented,away_ground_duels,away_ground_duels_total,away_high_claims,away_hit_woodwork,away_interceptions,away_long_balls,away_long_balls_total,away_number_of_sprints,away_offsides,away_passes,away_penalty_saves,away_punches,away_recoveries,away_red_cards,away_shots_inside_box,away_shots_off_target,away_shots_on_target,away_shots_outside_box,away_tackles,away_tackles_won,away_tackles_won_total,away_through_balls,away_throw_ins,away_total_saves,away_total_shots,away_total_shots__totalshotsongoal,away_total_tackles,away_touches_in_penalty_area,away_yellow_cards,home_accurate_passes,home_aerial_duels,home_aerial_duels_total,home_ball_possession,home_big_chances,home_big_chances_missed,home_big_chances_scored,home_big_saves,home_blocked_shots,home_clearances,home_corner_kicks,home_crosses,home_crosses_total,home_dispossessed,home_distance_covered,home_dribbles,home_dribbles_total,home_duels,home_errors_lead_to_a_goal,home_errors_lead_to_a_shot,home_expected_goals,home_final_third_entries,home_final_third_phase,home_final_third_phase_total,home_fouled_in_final_third,home_fouls,home_free_kicks,home_goal_kicks,home_goalkeeper_saves,home_goals_prevented,home_ground_duels,home_ground_duels_total,home_high_claims,home_hit_woodwork,home_interceptions,home_long_balls,home_long_balls_total,home_number_of_sprints,home_offsides,home_passes,home_penalty_saves,home_punches,home_recoveries,home_red_cards,home_shots_inside_box,home_shots_off_target,home_shots_on_target,home_shots_outside_box,home_tackles,home_tackles_won,home_tackles_won_total,home_through_balls,home_throw_ins,home_total_saves,home_total_shots,home_total_shots__totalshotsongoal,home_total_tackles,home_touches_in_penalty_area,home_yellow_cards
59708,2024,12246941,Geylang Int.,Hougang Utd,1,https://www.sofascore.com/football/match/hougang-united-geylang-international/UkbsIGn#id:12246941,1,59708,278.0,6.0,14.0,43.0,,,,,1.0,14.0,6.0,6.0,11.0,9.0,,17.0,20.0,39.0,,6.0,2.12,,31.0,50.0,,11.0,7.0,5.0,5.0,,47.0,120.0,,0.0,15.0,19.0,37.0,,1.0,341.0,,,,0.0,8.0,6.0,4.0,3.0,5.0,,,0.0,24.0,5.0,11.0,11.0,5.0,13.0,0.0,460.0,6.0,14.0,57.0,,,,,12.0,20.0,6.0,5.0,16.0,7.0,,16.0,19.0,37.0,,0.0,2.46,,46.0,63.0,,13.0,2.0,8.0,1.0,,45.0,122.0,,0.0,16.0,29.0,46.0,,0.0,525.0,,,,0.0,17.0,4.0,9.0,8.0,5.0,,,2.0,18.0,1.0,25.0,25.0,5.0,30.0,2.0
59708,2024,12246975,Hougang Utd,Geylang Int.,1,https://www.sofascore.com/football/match/hougang-united-geylang-international/UkbsIGn#id:12246975,1,59708,364.0,12.0,26.0,55.0,,,,,3.0,7.0,8.0,4.0,14.0,9.0,,12.0,15.0,38.0,,1.0,1.32,,49.0,62.0,,6.0,1.0,10.0,3.0,,43.0,117.0,0.0,0.0,22.0,23.0,36.0,,2.0,432.0,,,,0.0,11.0,9.0,6.0,7.0,1.0,,,0.0,19.0,3.0,18.0,18.0,1.0,22.0,2.0,290.0,14.0,24.0,45.0,,,,,1.0,11.0,5.0,3.0,13.0,9.0,,9.0,11.0,33.0,,3.0,0.82,,26.0,33.0,,8.0,0.0,16.0,3.0,,35.0,122.0,1.0,0.0,17.0,30.0,48.0,,1.0,351.0,,,,0.0,5.0,2.0,5.0,3.0,0.0,,,1.0,13.0,3.0,8.0,8.0,0.0,13.0,3.0
59708,2024,12247018,Hougang Utd,Geylang Int.,1,https://www.sofascore.com/football/match/hougang-united-geylang-international/UkbsIGn#id:12247018,1,59708,283.0,9.0,26.0,44.0,,,,,2.0,11.0,4.0,2.0,12.0,5.0,,10.0,19.0,31.0,,4.0,1.13,,17.0,38.0,,13.0,1.0,17.0,3.0,,28.0,93.0,,0.0,29.0,27.0,55.0,,3.0,358.0,,,,0.0,5.0,3.0,2.0,2.0,3.0,,,5.0,22.0,3.0,7.0,7.0,3.0,11.0,2.0,414.0,7.0,22.0,56.0,,,,,2.0,9.0,3.0,4.0,17.0,6.0,,17.0,24.0,38.0,,2.0,1.19,,60.0,78.0,,7.0,2.0,4.0,1.0,,38.0,94.0,,0.0,14.0,19.0,37.0,,3.0,503.0,,,,0.0,6.0,10.0,3.0,9.0,1.0,,,4.0,20.0,1.0,15.0,15.0,1.0,11.0,0.0
59708,2024,12247053,Hougang Utd,Geylang Int.,1,https://www.sofascore.com/football/match/hougang-united-geylang-international/UkbsIGn#id:12247053,1,59708,411.0,6.0,19.0,51.0,,,,,5.0,15.0,4.0,1.0,10.0,6.0,,21.0,30.0,35.0,,1.0,3.13,,46.0,64.0,,6.0,1.0,3.0,1.0,,41.0,112.0,0.0,0.0,16.0,26.0,44.0,,4.0,473.0,,,,0.0,9.0,1.0,6.0,3.0,3.0,,,3.0,26.0,1.0,12.0,12.0,3.0,19.0,1.0,388.0,14.0,20.0,49.0,,,,,4.0,8.0,3.0,5.0,16.0,5.0,,10.0,18.0,34.0,,1.0,0.67,,32.0,46.0,,8.0,2.0,4.0,1.0,,35.0,122.0,1.0,0.0,10.0,23.0,42.0,,1.0,459.0,,,,0.0,5.0,1.0,3.0,3.0,4.0,,,0.0,18.0,1.0,8.0,8.0,4.0,15.0,2.0
59708,2024,12246949,Hougang Utd,Lion City Sailors,1,https://www.sofascore.com/football/match/hougang-united-lion-city-sailors/QkbsIGn#id:12246949,1,59708,420.0,16.0,30.0,63.0,,,,,7.0,9.0,19.0,20.0,45.0,2.0,,27.0,35.0,48.0,,3.0,1.76,,60.0,76.0,,13.0,2.0,7.0,4.0,,46.0,98.0,0.0,0.0,18.0,17.0,36.0,,3.0,499.0,,,,0.0,15.0,8.0,7.0,7.0,1.0,,,2.0,21.0,4.0,22.0,22.0,1.0,44.0,1.0,180.0,13.0,31.0,37.0,,,,,0.0,36.0,3.0,2.0,9.0,9.0,,7.0,12.0,28.0,,2.0,1.27,,15.0,30.0,,5.0,3.0,12.0,7.0,,24.0,97.0,1.0,0.0,22.0,23.0,52.0,,0.0,246.0,,,,0.0,7.0,4.0,5.0,2.0,0.0,,,2.0,18.0,7.0,9.0,9.0,0.0,11.0,2.0
59708,2024,12246987,Hougang Utd,Lion City Sailors,1,https://www.sofascore.com/football/match/hougang-united-lion-city-sailors/QkbsIGn#id:12246987,1,59708,398.0,8.0,15.0,51.0,,,,,3.0,3.0,3.0,5.0,14.0,8.0,,9.0,15.0,30.0,,5.0,1.53,,23.0,47.0,,7.0,2.0,3.0,1.0,,28.0,103.0,,1.0,15.0,25.0,49.0,,1.0,470.0,,,,0.0,6.0,2.0,4.0,4.0,0.0,,,1.0,19.0,1.0,10.0,10.0,0.0,13.0,2.0,365.0,4.0,12.0,49.0,,,,,3.0,9.0,5.0,4.0,19.0,6.0,,22.0,25.0,38.0,,1.0,2.4,,44.0,59.0,,11.0,1.0,5.0,3.0,,42.0,106.0,,0.0,11.0,23.0,43.0,,2.0,434.0,,,,0.0,10.0,8.0,3.0,4.0,3.0,,,1.0,20.0,3.0,14.0,14.0,3.0,22.0,3.0
59708,2024,12247025,Hougang Utd,Lion City Sailors,1,https://www.sofascore.com/football/match/hougang-united-lion-city-sailors/QkbsIGn#id:12247025,1,59708,352.0,9.0,17.0,47.0,,,,,0.0,7.0,1.0,2.0,6.0,17.0,,5.0,8.0,32.0,,5.0,0.63,,22.0,37.0,,4.0,0.0,6.0,8.0,,36.0,123.0,,0.0,18.0,19.0,37.0,,3.0,429.0,,,,0.0,6.0,4.0,4.0,2.0,1.0,,,1.0,16.0,8.0,8.0,8.0,1.0,9.0,1.0,421.0,7.0,15.0,53.0,,,,,3.0,5.0,12.0,11.0,25.0,7.0,,21.0,31.0,36.0,,3.0,5.14,,57.0,70.0,,8.0,2.0,5.0,3.0,,43.0,121.0,,1.0,15.0,17.0,36.0,,2.0,481.0,,,,0.0,21.0,3.0,15.0,1.0,4.0,,,9.0,13.0,3.0,22.0,22.0,4.0,41.0,1.0
59708,2024,12247060,Hougang Utd,Lion City Sailors,1,https://www.sofascore.com/football/match/hougang-united-lion-city-sailors/QkbsIGn#id:12247060,1,59708,462.0,10.0,22.0,59.0,,,,,2.0,11.0,7.0,4.0,18.0,3.0,,23.0,27.0,52.0,,0.0,1.57,,51.0,67.0,,6.0,4.0,5.0,1.0,,45.0,82.0,1.0,0.0,13.0,23.0,37.0,,1.0,522.0,1.0,,,0.0,9.0,5.0,6.0,4.0,3.0,,,3.0,18.0,1.0,13.0,13.0,3.0,27.0,1.0,300.0,13.0,23.0,41.0,,,,,0.0,16.0,1.0,4.0,12.0,5.0,,8.0,15.0,27.0,,3.0,1.81,,28.0,38.0,,11.0,1.0,10.0,2.0,,13.0,72.0,1.0,0.0,12.0,28.0,43.0,,1.0,362.0,0.0,,,0.0,3.0,2.0,2.0,1.0,1.0,,,2.0,16.0,2.0,4.0,4.0,1.0,6.0,0.0
59708,2024,12246926,Hougang Utd,Tampines Rovers,1,https://www.sofascore.com/football/match/hougang-united-tampines-rovers/TkbsIGn#id:12246926,1,59708,526.0,14.0,22.0,62.0,,,,,6.0,10.0,4.0,8.0,27.0,5.0,,15.0,23.0,40.0,,1.0,2.07,,63.0,73.0,,6.0,3.0,4.0,3.0,,41.0,114.0,2.0,0.0,15.0,20.0,27.0,,1.0,577.0,,,,0.0,18.0,11.0,8.0,7.0,3.0,,,5.0,19.0,3.0,25.0,25.0,3.0,40.0,3.0,248.0,7.0,20.0,38.0,,,,,1.0,14.0,8.0,2.0,15.0,5.0,,12.0,15.0,30.0,,4.0,0.72,,21.0,30.0,,14.0,2.0,13.0,4.0,,35.0,116.0,0.0,0.0,20.0,21.0,38.0,,0.0,314.0,,,,0.0,6.0,4.0,4.0,3.0,3.0,,,2.0,14.0,4.0,9.0,9.0,3.0,9.0,3.0
59708,2024,12246974,Hougang Utd,Tampines Rovers,1,https://www.sofascore.com/football/match/hougang-united-tampines-rovers/TkbsIGn#id:12246974,1,59708,236.0,5.0,19.0,42.0,,,,,1.0,23.0,2.0,2.0,10.0,4.0,,7.0,10.0,32.0,,2.0,1.69,,16.0,23.0,,12.0,2.0,11.0,6.0,,37.0,111.0,,0.0,21.0,32.0,48.0,,1.0,296.0,,,,0.0,3.0,2.0,5.0,5.0,3.0,,,1.0,18.0,6.0,8.0,8.0,3.0,6.0,2.0,463.0,8.0,12.0,58.0,,,,,5.0,10.0,6.0,7.0,25.0,7.0,,18.0,20.0,37.0,,0.0,1.53,,62.0,78.0,,13.0,3.0,6.0,1.0,,37.0,107.0,,1.0,7.0,17.0,30.0,,3.0,534.0,,,,0.0,9.0,4.0,8.0,9.0,9.0,,,0.0,17.0,1.0,18.0,18.0,9.0,28.0,1.0
59708,2024,12247008,Hougang Utd,Tampines Rovers,1,https://www.sofascore.com/football/match/hougang-united-tampines-rovers/TkbsIGn#id:12247008,1,59708,516.0,7.0,17.0,66.0,,,,,5.0,11.0,9.0,7.0,24.0,5.0,,23.0,30.0,39.0,,1.0,1.87,,74.0,91.0,,11.0,5.0,5.0,3.0,,49.0,124.0,0.0,0.0,17.0,15.0,28.0,,3.0,583.0,,,,1.0,7.0,4.0,6.0,8.0,6.0,,,2.0,18.0,3.0,15.0,15.0,6.0,29.0,1.0,244.0,10.0,19.0,34.0,,,,,1.0,17.0,4.0,5.0,12.0,5.0,,19.0,27.0,30.0,,0.0,1.27,,12.0,24.0,,11.0,1.0,8.0,5.0,,35.0,127.0,1.0,0.0,25.0,16.0,40.0,,2.0,317.0,,,,1.0,6.0,4.0,4.0,3.0,4.0,,,0.0,13.0,5.0,9.0,9.0,4.0,11.0,2.0
59708,2024,12247035,Hougang Utd,Tampines Rovers,1,https://www.sofascore.com/football/match/hougang-united-tampines-rovers/TkbsIGn#id:12247035,1,59708,175.0,9.0,18.0,34.0,,,,,2.0,27.0,2.0,1.0,8.0,5.0,,30.0,44.0,37.0,,3.0,0.5,,12.0,28.0,,10.0,0.0,9.0,4.0,,48.0,135.0,1.0,0.0,22.0,22.0,46.0,,2.0,233.0,,,,0.0,5.0,4.0,2.0,3.0,2.0,,,0.0,23.0,4.0,8.0,8.0,2.0,9.0,4.0,539.0,8.0,17.0,66.0,,,,,4.0,13.0,10.0,8.0,34.0,5.0,,28.0,31.0,41.0,,2.0,2.02,,60.0,65.0,,8.0,7.0,6.0,1.0,,60.0,145.0,0.0,0.0,12.0,22.0,30.0,,0.0,609.0,,,,0.0,10.0,3.0,9.0,6.0,3.0,,,0.0,17.0,1.0,16.0,16.0,3.0,29.0,1.0
59708,2024,12246933,Tanjong Pagar Utd.,Hougang Utd,1,https://www.sofascore.com/football/match/hougang-united-tanjong-pagar-united/NkbsIGn#id:12246933,1,59708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59708,2024,12246986,Tanjong Pagar Utd.,Hougang Utd,1,https://www.sofascore.com/football/match/hougang-united-tanjong-pagar-united/NkbsIGn#id:12246986,1,59708,187.0,9.0,19.0,36.0,,,,,2.0,31.0,3.0,3.0,11.0,8.0,,12.0,14.0,33.0,,7.0,0.6,,24.0,38.0,,7.0,3.0,7.0,2.0,,34.0,109.0,,0.0,14.0,19.0,42.0,,3.0,246.0,,,,0.0,3.0,4.0,2.0,5.0,4.0,,,1.0,20.0,2.0,8.0,8.0,4.0,10.0,3.0,470.0,10.0,20.0,64.0,,,,,6.0,3.0,8.0,10.0,28.0,1.0,,18.0,26.0,38.0,,0.0,4.11,,62.0,69.0,,7.0,1.0,9.0,3.0,,36.0,99.0,,0.0,11.0,24.0,38.0,,3.0,544.0,,,,0.0,14.0,5.0,8.0,5.0,3.0,,,3.0,18.0,3.0,19.0,19.0,3.0,33.0,0.0
59708,2024,12247014,Tanjong Pagar Utd.,Hougang Utd,1,https://www.sofascore.com/football/match/hougang-united-tanjong-pagar-united/NkbsIGn#id:12247014,1,59708,291.0,9.0,15.0,48.0,,,,,6.0,12.0,4.0,3.0,20.0,5.0,,17.0,24.0,38.0,,2.0,2.41,,37.0,48.0,,5.0,3.0,11.0,3.0,,37.0,103.0,1.0,1.0,17.0,19.0,39.0,,2.0,358.0,,,,0.0,7.0,5.0,4.0,9.0,4.0,,,1.0,14.0,3.0,16.0,16.0,4.0,14.0,1.0,330.0,7.0,15.0,52.0,,,,,5.0,11.0,9.0,5.0,12.0,6.0,,17.0,25.0,40.0,,0.0,2.75,,46.0,56.0,,7.0,1.0,11.0,4.0,,48.0,122.0,1.0,0.0,31.0,32.0,48.0,,1.0,394.0,,,,0.0,14.0,7.0,8.0,6.0,0.0,,,0.0,14.0,4.0,20.0,20.0,0.0,28.0,2.0
59708,2024,12247050,Tanjong Pagar Utd.,Hougang Utd,1,https://www.sofascore.com/football/match/hougang-united-tanjong-pagar-united/NkbsIGn#id:12247050,1,59708,425.0,13.0,21.0,64.0,,,,,2.0,9.0,4.0,3.0,16.0,11.0,,16.0,23.0,36.0,,2.0,1.15,,43.0,60.0,,5.0,2.0,4.0,0.0,,35.0,112.0,,1.0,9.0,18.0,36.0,,1.0,500.0,,,,0.0,7.0,4.0,3.0,3.0,4.0,,,2.0,29.0,0.0,10.0,10.0,4.0,15.0,0.0,180.0,5.0,17.0,36.0,,,,,3.0,18.0,3.0,1.0,7.0,8.0,,9.0,12.0,31.0,,3.0,0.18,,31.0,51.0,,8.0,2.0,7.0,2.0,,35.0,112.0,,0.0,22.0,17.0,45.0,,3.0,238.0,,,,1.0,1.0,3.0,1.0,6.0,4.0,,,1.0,25.0,2.0,7.0,7.0,4.0,3.0,3.0
59708,2024,13780782,Tanjong Pagar Utd.,Hougang Utd,1,https://www.sofascore.com/football/match/hougang-united-tanjong-pagar-united/NkbsIGn#id:13780782,1,59708,353.0,4.0,6.0,57.0,,,,,7.0,7.0,9.0,5.0,14.0,11.0,,10.0,16.0,37.0,,2.0,1.25,,39.0,56.0,,12.0,2.0,6.0,7.0,,43.0,118.0,0.0,1.0,6.0,18.0,43.0,,0.0,427.0,,,,1.0,5.0,5.0,2.0,10.0,0.0,,,2.0,20.0,7.0,15.0,15.0,0.0,22.0,6.0,234.0,5.0,9.0,43.0,,,,,2.0,17.0,6.0,4.0,8.0,6.0,,7.0,7.0,33.0,,4.0,1.13,,29.0,43.0,,7.0,3.0,10.0,1.0,,34.0,107.0,1.0,0.0,13.0,16.0,35.0,,2.0,293.0,,,,1.0,8.0,2.0,8.0,4.0,3.0,,,1.0,23.0,1.0,12.0,12.0,3.0,17.0,1.0
59708,2024,12246913,Young Lions,Hougang Utd,1,https://www.sofascore.com/football/match/hougang-united-young-lions/HGnsIGn#id:12246913,1,59708,347.0,5.0,12.0,56.0,,,,,6.0,13.0,7.0,5.0,22.0,8.0,,17.0,20.0,39.0,,4.0,2.2,,43.0,56.0,,15.0,6.0,10.0,6.0,,54.0,137.0,,0.0,13.0,31.0,51.0,,1.0,428.0,,,,0.0,11.0,3.0,8.0,6.0,4.0,,,2.0,19.0,6.0,17.0,17.0,4.0,23.0,4.0,291.0,9.0,14.0,44.0,,,,,3.0,9.0,5.0,6.0,12.0,3.0,,12.0,20.0,34.0,,3.0,2.23,,35.0,52.0,,10.0,3.0,9.0,5.0,,37.0,121.0,,1.0,19.0,15.0,32.0,,2.0,354.0,,,,1.0,16.0,7.0,10.0,5.0,2.0,,,4.0,21.0,5.0,21.0,21.0,2.0,24.0,3.0
59708,2024,12246956,Young Lions,Hougang Utd,1,https://www.sofascore.com/football/match/hougang-united-young-lions/HGnsIGn#id:12246956,1,59708,377.0,7.0,14.0,49.0,,,,,2.0,13.0,2.0,2.0,7.0,7.0,,11.0,12.0,34.0,,2.0,2.32,,41.0,57.0,,6.0,1.0,10.0,6.0,,33.0,101.0,,0.0,26.0,26.0,40.0,,0.0,451.0,,,,0.0,5.0,5.0,6.0,8.0,5.0,,,3.0,17.0,6.0,13.0,13.0,5.0,12.0,0.0,419.0,4.0,11.0,51.0,,,,,3.0,4.0,13.0,6.0,26.0,7.0,,11.0,12.0,31.0,,3.0,2.6,,55.0,76.0,,5.0,0.0,10.0,3.0,,33.0,106.0,,0.0,17.0,27.0,54.0,,1.0,502.0,,,,0.0,12.0,5.0,9.0,5.0,2.0,,,1.0,24.0,3.0,17.0,17.0,2.0,32.0,1.0
59708,2024,12247005,Young Lions,Hougang Utd,1,https://www.sofascore.com/football/match/hougang-united-young-lions/HGnsIGn#id:12247005,1,59708,287.0,18.0,32.0,51.0,,,,,3.0,13.0,5.0,4.0,16.0,9.0,,13.0,16.0,40.0,,6.0,1.56,,40.0,54.0,,12.0,2.0,7.0,8.0,,38.0,107.0,1.0,0.0,10.0,26.0,47.0,,3.0,353.0,,,,0.0,9.0,2.0,6.0,2.0,1.0,,,6.0,23.0,8.0,11.0,11.0,1.0,16.0,2.0,317.0,11.0,27.0,49.0,,,,,4.0,14.0,7.0,7.0,18.0,7.0,,6.0,6.0,33.0,,0.0,2.37,,47.0,56.0,,8.0,3.0,3.0,2.0,,31.0,99.0,1.0,0.0,12.0,24.0,35.0,,0.0,377.0,,,,0.0,12.0,4.0,11.0,7.0,3.0,,,0.0,21.0,2.0,19.0,19.0,3.0,22.0,0.0
59708,2024,12247036,Young Lions,Hougang Utd,1,https://www.sofascore.com/football/match/hougang-united-young-lions/HGnsIGn#id:12247036,1,59708,287.0,18.0,39.0,46.0,,,,,2.0,29.0,2.0,6.0,18.0,6.0,,12.0,20.0,36.0,,5.0,1.03,,33.0,47.0,,11.0,4.0,13.0,7.0,,46.0,134.0,,0.0,23.0,20.0,39.0,,4.0,357.0,,,,0.0,6.0,4.0,4.0,4.0,8.0,,,2.0,20.0,7.0,10.0,10.0,8.0,15.0,0.0,283.0,19.0,37.0,54.0,,,,,4.0,12.0,10.0,6.0,18.0,7.0,,25.0,37.0,42.0,,2.0,1.81,,33.0,63.0,,11.0,2.0,7.0,2.0,,53.0,134.0,,0.0,17.0,22.0,49.0,,0.0,356.0,,,,0.0,12.0,7.0,7.0,6.0,3.0,,,1.0,25.0,2.0,18.0,18.0,3.0,22.0,4.0
59708,2024,12246914,Lion City Sailors,Balestier Khalsa,1,https://www.sofascore.com/football/match/lion-city-sailors-balestier-khalsa/OkbsQkb#id:12246914,1,59708,464.0,7.0,14.0,47.0,,,,,3.0,9.0,7.0,1.0,12.0,8.0,,11.0,15.0,38.0,,2.0,2.84,,32.0,51.0,,5.0,1.0,11.0,2.0,,46.0,123.0,0.0,2.0,8.0,15.0,37.0,,4.0,527.0,,,,0.0,11.0,5.0,5.0,4.0,0.0,,,1.0,12.0,2.0,15.0,15.0,0.0,19.0,1.0,453.0,7.0,15.0,53.0,,,,,4.0,14.0,5.0,3.0,5.0,10.0,,15.0,21.0,25.0,,3.0,1.83,,39.0,51.0,,11.0,2.0,5.0,4.0,,28.0,120.0,1.0,1.0,14.0,27.0,42.0,,0.0,496.0,,,,0.0,8.0,7.0,2.0,6.0,3.0,,,2.0,20.0,4.0,14.0,14.0,3.0,13.0,3.0
59708,2024,12246959,Balestier Khalsa,Lion City Sailors,1,https://www.sofascore.com/football/match/lion-city-sailors-balestier-khalsa/OkbsQkb#id:12246959,1,59708,520.0,4.0,11.0,63.0,,,,,7.0,10.0,1.0,12.0,22.0,4.0,,24.0,27.0,45.0,,1.0,4.08,,48.0,62.0,,11.0,5.0,4.0,3.0,,40.0,86.0,0.0,1.0,8.0,21.0,37.0,,3.0,584.0,,,,0.0,17.0,4.0,10.0,5.0,1.0,,,2.0,11.0,3.0,22.0,22.0,1.0,41.0,3.0,281.0,7.0,15.0,37.0,,,,,3.0,17.0,3.0,3.0,8.0,2.0,,11.0,15.0,33.0,,7.0,1.25,,23.0,34.0,,11.0,3.0,10.0,5.0,,26.0,84.0,1.0,0.0,25.0,17.0,36.0,,1.0,335.0,,,,1.0,6.0,4.0,4.0,5.0,2.0,,,2.0,9.0,5.0,11.0,11.0,2.0,13.0,3.0
59708,2024,12246994,Lion City Sailors,Balestier Khalsa,1,https://www.sofascore.com/football/match/lion-city-sailors-balestier-khalsa/OkbsQkb#id:12246994,1,59708,406.0,19.0,24.0,57.0,,,,,3.0,13.0,9.0,5.0,19.0,7.0,,3.0,4.0,41.0,,,0.88,,43.0,68.0,,6.0,3.0,5.0,3.0,,32.0,98.0,0.0,0.0,10.0,12.0,43.0,,1.0,479.0,,,,0.0,5.0,4.0,3.0,5.0,2.0,,,0.0,22.0,3.0,10.0,10.0,2.0,16.0,0.0,270.0,8.0,28.0,43.0,,,,,3.0,13.0,9.0,3.0,16.0,13.0,,11.0,12.0,27.0,,,1.3,,20.0,36.0,,8.0,1.0,10.0,2.0,,30.0,109.0,1.0,0.0,26.0,27.0,45.0,,3.0,335.0,,,,0.0,5.0,3.0,4.0,5.0,0.0,,,0.0,19.0,2.0,10.0,10.0,0.0,11.0,1.0
59708,2024,12247031,Balestier Khalsa,Lion City Sailors,1,https://www.sofascore.com/football/match/lion-city-sailors-balestier-khalsa/OkbsQkb#id:12247031,1,59708,361.0,17.0,31.0,57.0,,,,,4.0,17.0,8.0,4.0,21.0,5.0,,22.0,30.0,47.0,,0.0,3.02,,52.0,76.0,,15.0,0.0,6.0,2.0,,50.0,109.0,1.0,0.0,30.0,29.0,56.0,,2.0,437.0,,,,0.0,13.0,9.0,11.0,11.0,2.0,,,9.0,22.0,2.0,24.0,24.0,2.0,29.0,4.0,265.0,11.0,30.0,43.0,,,,,1.0,28.0,4.0,3.0,14.0,8.0,,15.0,25.0,31.0,,4.0,1.06,,18.0,38.0,,10.0,3.0,11.0,8.0,,36.0,120.0,0.0,1.0,25.0,10.0,32.0,,1.0,349.0,,,,0.0,4.0,2.0,3.0,3.0,9.0,,,2.0,25.0,8.0,7.0,7.0,9.0,15.0,3.0
59708,2024,12246920,Tanjong Pagar Utd.,Lion City Sailors,1,https://www.sofascore.com/football/match/lion-city-sailors-tanjong-pagar-united/NkbsQkb#id:12246920,1,59708,396.0,10.0,23.0,53.0,,,,,6.0,14.0,7.0,8.0,25.0,0.0,,26.0,32.0,43.0,,0.0,2.89,,37.0,57.0,,8.0,2.0,5.0,1.0,,37.0,84.0,0.0,0.0,9.0,27.0,43.0,,3.0,468.0,,,,0.0,14.0,10.0,6.0,8.0,0.0,,,7.0,29.0,1.0,22.0,22.0,0.0,29.0,1.0,366.0,13.0,26.0,47.0,,,,,0.0,30.0,0.0,4.0,10.0,3.0,,9.0,14.0,32.0,,1.0,0.48,,28.0,46.0,,8.0,2.0,15.0,5.0,,23.0,84.0,2.0,0.0,8.0,27.0,50.0,,0.0,437.0,,,,0.0,2.0,4.0,1.0,3.0,3.0,,,1.0,16.0,5.0,5.0,5.0,3.0,7.0,2.0
59708,2024,12246961,Lion City Sailors,Tanjong Pagar Utd.,1,https://www.sofascore.com/football/match/lion-city-sailors-tanjong-pagar-united/NkbsQkb#id:12246961,1,59708,282.0,7.0,15.0,41.0,,,,,1.0,24.0,1.0,0.0,2.0,3.0,,9.0,12.0,35.0,,5.0,0.41,,18.0,37.0,,8.0,2.0,10.0,7.0,,29.0,87.0,,0.0,27.0,17.0,51.0,,0.0,357.0,,,,1.0,2.0,2.0,3.0,4.0,1.0,,,0.0,12.0,7.0,6.0,6.0,1.0,4.0,1.0,483.0,10.0,18.0,59.0,,,,,5.0,5.0,10.0,12.0,31.0,3.0,,23.0,31.0,41.0,,1.0,5.51,,65.0,83.0,,11.0,0.0,3.0,2.0,,42.0,106.0,,0.0,6.0,16.0,28.0,,3.0,566.0,,,,0.0,21.0,11.0,11.0,6.0,0.0,,,8.0,21.0,2.0,27.0,27.0,0.0,40.0,0.0
59708,2024,12247000,Lion City Sailors,Tanjong Pagar Utd.,1,https://www.sofascore.com/football/match/lion-city-sailors-tanjong-pagar-united/NkbsQkb#id:12247000,1,59708,367.0,2.0,8.0,49.0,,,,,4.0,15.0,9.0,6.0,17.0,5.0,,18.0,22.0,39.0,,5.0,3.83,,30.0,46.0,,7.0,0.0,1.0,4.0,,44.0,108.0,0.0,0.0,8.0,18.0,29.0,,1.0,422.0,,,,1.0,12.0,0.0,9.0,1.0,5.0,,,2.0,15.0,4.0,13.0,13.0,5.0,20.0,2.0,364.0,8.0,10.0,51.0,,,,,3.0,14.0,3.0,2.0,9.0,6.0,,15.0,19.0,37.0,,3.0,0.85,,48.0,60.0,,7.0,2.0,2.0,3.0,,34.0,102.0,1.0,1.0,9.0,26.0,45.0,,3.0,422.0,,,,1.0,6.0,8.0,3.0,9.0,4.0,,,2.0,15.0,3.0,15.0,15.0,4.0,14.0,1.0
